id,attributes.board_time,attributes.description,attributes.line_score,attributes.projection_type,attributes.stat_type,attributes.updated_at,relationships.league.data.id,relationships.new_player.data.id,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,attributes.team_name
1012453,2023-01-21T23:00:00-05:00,DEN,14.5,Single Stat,Points,2023-01-22T00:54:56-05:00,7,10798,https://static.prizepicks.com/images/players/nba/Luguentz_Dort_3f7e2350-e208-4791-98c2-684b53bb5a9a.webp,NBA,7.0,Luguentz Dort,G,OKC,Thunder
1012515,2023-01-21T23:00:00-05:00,DEN,18.5,Single Stat,Pts+Rebs,2023-01-22T01:47:11-05:00,7,10798,https://static.prizepicks.com/images/players/nba/Luguentz_Dort_3f7e2350-e208-4791-98c2-684b53bb5a9a.webp,NBA,7.0,Luguentz Dort,G,OKC,Thunder
1012465,2023-01-21T23:00:00-05:00,DEN,4.0,Single Stat,Rebounds,2023-01-22T01:16:40-05:00,7,10798,https://static.prizepicks.com/images/players/nba/Luguentz_Dort_3f7e2350-e208-4791-98c2-684b53bb5a9a.webp,NBA,7.0,Luguentz Dort,G,OKC,Thunder
1012503,2023-01-21T23:00:00-05:00,DEN,20.5,Single Stat,Pts+Rebs+Asts,2023-01-22T01:07:23-05:00,7,10798,https://static.prizepicks.com/images/players/nba/Luguentz_Dort_3f7e2350-e208-4791-98c2-684b53bb5a9a.webp,NBA,7.0,Luguentz Dort,G,OKC,Thunder
1012347,2023-01-21T09:00:00-05:00,Brentford,2.0,Single Stat,Clearances,2023-01-22T01:12:02-05:00,82,48325,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077731.png,SOCCER,82.0,Pascal Struijk,M,Leeds United,
1012523,2023-01-21T23:00:00-05:00,DEN,6.5,Single Stat,Rebs+Asts,2023-01-22T01:57:27-05:00,7,10798,https://static.prizepicks.com/images/players/nba/Luguentz_Dort_3f7e2350-e208-4791-98c2-684b53bb5a9a.webp,NBA,7.0,Luguentz Dort,G,OKC,Thunder
1012509,2023-01-21T23:00:00-05:00,DEN 1st Half,10.5,Single Stat,Pts+Rebs+Asts,2023-01-22T01:08:11-05:00,84,55406,https://static.prizepicks.com/images/players/nba/Luguentz_Dort_3f7e2350-e208-4791-98c2-684b53bb5a9a.webp,NBA1H,84.0,Luguentz Dort,G,OKC,Thunder
1012504,2023-01-21T23:00:00-05:00,DEN,19.5,Single Stat,Pts+Rebs+Asts,2023-01-22T01:07:34-05:00,7,79951,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA,7.0,Jalen Williams,G-F,OKC,Thunder
1012471,2021-03-08T15:00:00-05:00,Wolverhampton,3.5,Single Stat,Shots Assisted,2023-01-22T00:57:20-05:00,82,48379,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026514.png,SOCCER,82.0,Kevin De Bruyne,M,Manchester City,
1012511,2023-01-21T23:00:00-05:00,DEN 1st Half,9.5,Single Stat,Pts+Rebs+Asts,2023-01-22T01:05:07-05:00,84,92605,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA1H,84.0,Jalen Williams,G-F,OKC,Thunder
1012520,2023-01-21T23:00:00-05:00,DEN,15.5,Single Stat,Pts+Asts,2023-01-22T01:41:14-05:00,7,79951,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA,7.0,Jalen Williams,G-F,OKC,Thunder
1012348,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Shots Assisted,2023-01-21T23:58:26-05:00,82,48314,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90039979.png,SOCCER,82.0,Jack Harrison,M,Leeds United,
1012466,2023-01-21T23:00:00-05:00,DEN,4.0,Single Stat,Rebounds,2023-01-22T01:05:53-05:00,7,79951,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA,7.0,Jalen Williams,G-F,OKC,Thunder
1012454,2023-01-21T23:00:00-05:00,DEN,12.5,Single Stat,Points,2023-01-22T00:54:48-05:00,7,79951,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA,7.0,Jalen Williams,G-F,OKC,Thunder
1012516,2023-01-21T23:00:00-05:00,DEN,16.5,Single Stat,Pts+Rebs,2023-01-22T01:18:21-05:00,7,79951,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA,7.0,Jalen Williams,G-F,OKC,Thunder
1012461,2023-01-21T23:00:00-05:00,DEN 1st Half,6.5,Single Stat,Points,2023-01-22T00:59:14-05:00,84,92605,https://static.prizepicks.com/images/players/nba/Jalen_Williams_62c44a90-f280-438a-9c7e-252f4f376283.webp,NBA1H,84.0,Jalen Williams,G-F,OKC,Thunder
1012472,2021-03-08T15:00:00-05:00,Wolverhampton,2.0,Single Stat,Shots Assisted,2023-01-22T00:57:27-05:00,82,48369,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026422.png,SOCCER,82.0,Riyad Mahrez,F,Manchester City,
1012350,2023-01-21T09:00:00-05:00,Brentford,1.0,Single Stat,Shots Assisted,2023-01-21T23:59:55-05:00,82,47269,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90032302.png,SOCCER,82.0,Tyler Adams,M,Leeds United,
1012473,2021-03-08T15:00:00-05:00,Wolverhampton,1.5,Single Stat,Shots Assisted,2023-01-22T00:57:27-05:00,82,48380,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046230.png,SOCCER,82.0,Phil Foden,M,Manchester City,
1012351,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Shots Assisted,2023-01-21T23:58:26-05:00,82,69191,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,SOCCER,82.0,Wilfried Gnonto,F,Leeds United,
1012474,2021-03-08T15:00:00-05:00,Manchester City,0.5,Single Stat,Shots Assisted,2023-01-22T01:00:56-05:00,82,74076,https://i.imgur.com/vUjWQGb.png,SOCCER,82.0,Matheus Nunes,M,Wolverhampton,
1012475,2021-03-08T15:00:00-05:00,Wolverhampton,1.0,Single Stat,Shots Assisted,2023-01-22T00:58:24-05:00,82,47046,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90064801.png,SOCCER,82.0,Erling Braut Haaland,F,Manchester City,
1012352,2023-01-21T09:00:00-05:00,Brentford,0.5,Single Stat,Shots Assisted,2023-01-22T00:12:17-05:00,82,47030,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90044611.png,SOCCER,82.0,Marc Roca,M,Leeds United,
1012476,2021-03-08T15:00:00-05:00,Wolverhampton,0.5,Single Stat,Shots Assisted,2023-01-22T01:13:42-05:00,82,48395,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026740.png,SOCCER,82.0,Kyle Walker,M,Manchester City,
1012353,2023-01-21T09:00:00-05:00,Brentford,0.5,Single Stat,Shots Assisted,2023-01-22T00:03:36-05:00,82,48308,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029505.png,SOCCER,82.0,Rodrigo,F,Leeds United,
1012354,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Shots Assisted,2023-01-22T00:24:29-05:00,82,39584,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90072756.png,SOCCER,82.0,Brenden Aaronson,M,Leeds United,
1012355,2023-01-21T09:00:00-05:00,Brentford,1.0,Single Stat,Tackles,2023-01-21T23:59:58-05:00,82,39584,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90072756.png,SOCCER,82.0,Brenden Aaronson,M,Leeds United,
1012477,2021-03-08T15:00:00-05:00,Manchester City,6.0,Single Stat,Clearances,2023-01-22T00:58:11-05:00,82,48231,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90076555.png,SOCCER,82.0,Nathan Collins,D,Wolverhampton,
1012356,2023-01-21T09:00:00-05:00,Brentford,2.0,Single Stat,Shots,2023-01-22T00:01:04-05:00,82,69191,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,SOCCER,82.0,Wilfried Gnonto,F,Leeds United,
1012478,2021-03-08T15:00:00-05:00,Manchester City,6.0,Single Stat,Clearances,2023-01-22T00:57:59-05:00,82,48605,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90071624.png,SOCCER,82.0,Max Kilman,M,Wolverhampton,
1012357,2023-01-21T09:00:00-05:00,Brentford,0.5,Single Stat,Shots On Target,2023-01-22T00:11:54-05:00,82,69191,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,SOCCER,82.0,Wilfried Gnonto,F,Leeds United,
1012358,2023-01-21T09:00:00-05:00,Brentford,0.5,Single Stat,Shots,2023-01-22T00:05:19-05:00,82,48323,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029713.png,SOCCER,82.0,Diego Llorente,M,Leeds United,
1012479,2021-03-08T15:00:00-05:00,Wolverhampton,1.0,Single Stat,Shots On Target,2023-01-22T00:57:56-05:00,82,48379,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026514.png,SOCCER,82.0,Kevin De Bruyne,M,Manchester City,
1012359,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Tackles,2023-01-22T01:05:58-05:00,82,48323,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029713.png,SOCCER,82.0,Diego Llorente,M,Leeds United,
1012480,2021-03-08T15:00:00-05:00,Wolverhampton,2.0,Single Stat,Shots On Target,2023-01-22T00:57:56-05:00,82,47046,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90064801.png,SOCCER,82.0,Erling Braut Haaland,F,Manchester City,
1012360,2023-01-21T09:00:00-05:00,Brentford,3.0,Single Stat,Shots,2023-01-22T00:01:03-05:00,82,48308,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029505.png,SOCCER,82.0,Rodrigo,F,Leeds United,
1012481,2021-03-08T15:00:00-05:00,Wolverhampton,1.0,Single Stat,Shots On Target,2023-01-22T00:57:47-05:00,82,48369,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026422.png,SOCCER,82.0,Riyad Mahrez,F,Manchester City,
1012482,2021-03-08T15:00:00-05:00,Wolverhampton,1.0,Single Stat,Shots On Target,2023-01-22T00:57:56-05:00,82,48380,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046230.png,SOCCER,82.0,Phil Foden,M,Manchester City,
1012361,2023-01-21T09:00:00-05:00,Brentford,1.0,Single Stat,Shots On Target,2023-01-22T00:02:30-05:00,82,48308,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029505.png,SOCCER,82.0,Rodrigo,F,Leeds United,
1012362,2023-01-21T09:00:00-05:00,Brentford,2.5,Single Stat,Shots,2023-01-22T00:05:19-05:00,82,48302,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026619.png,SOCCER,82.0,Patrick Bamford,F,Leeds United,
1012363,2023-01-21T09:00:00-05:00,Brentford,1.0,Single Stat,Shots On Target,2023-01-22T00:02:30-05:00,82,48302,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026619.png,SOCCER,82.0,Patrick Bamford,F,Leeds United,
1012483,2021-03-08T15:00:00-05:00,Wolverhampton,57.5,Single Stat,Passes Attempted,2023-01-22T00:57:20-05:00,82,48379,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026514.png,SOCCER,82.0,Kevin De Bruyne,M,Manchester City,
1012364,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Shots,2023-01-22T00:01:04-05:00,82,48304,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/0.png,SOCCER,82.0,Sam Greenwood,F,Leeds United,
1012484,2021-03-08T15:00:00-05:00,Manchester City,41.5,Single Stat,Passes Attempted,2023-01-22T03:21:38-05:00,82,48593,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027948.png,SOCCER,82.0,Rúben Neves,M,Wolverhampton,
1012485,2021-03-08T15:00:00-05:00,Wolverhampton,17.5,Single Stat,Passes Attempted,2023-01-22T03:22:46-05:00,82,47046,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90064801.png,SOCCER,82.0,Erling Braut Haaland,F,Manchester City,
1012365,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Shots Assisted,2023-01-21T23:58:39-05:00,82,48304,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/0.png,SOCCER,82.0,Sam Greenwood,F,Leeds United,
1012366,2023-01-21T09:00:00-05:00,Brentford,0.5,Single Stat,Shots On Target,2023-01-22T00:07:20-05:00,82,48314,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90039979.png,SOCCER,82.0,Jack Harrison,M,Leeds United,
1012486,2021-03-08T15:00:00-05:00,Manchester City,28.5,Single Stat,Passes Attempted,2023-01-22T00:57:32-05:00,82,48583,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027473.png,SOCCER,82.0,João Moutinho,M,Wolverhampton,
1012367,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Shots,2023-01-22T00:05:37-05:00,82,48314,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90039979.png,SOCCER,82.0,Jack Harrison,M,Leeds United,
1012487,2021-03-08T15:00:00-05:00,Wolverhampton,102.5,Single Stat,Passes Attempted,2023-01-22T00:56:38-05:00,82,48383,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029981.png,SOCCER,82.0,Rodri,M,Manchester City,
1012368,2023-01-21T09:00:00-05:00,Brentford,1.5,Single Stat,Tackles,2023-01-22T01:02:27-05:00,82,48326,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90058868.png,SOCCER,82.0,Liam Cooper,M,Leeds United,
1012369,2023-01-21T09:00:00-05:00,Brentford,2.0,Single Stat,Tackles,2023-01-22T00:40:38-05:00,82,48324,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077729.png,SOCCER,82.0,Luke Ayling,M,Leeds United,
1012489,2021-03-08T15:00:00-05:00,Wolverhampton,3.0,Single Stat,Shots,2023-01-22T00:58:19-05:00,82,48379,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026514.png,SOCCER,82.0,Kevin De Bruyne,M,Manchester City,
1012370,2023-01-21T09:00:00-05:00,Brentford,3.0,Single Stat,Tackles,2023-01-22T00:07:48-05:00,82,47269,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90032302.png,SOCCER,82.0,Tyler Adams,M,Leeds United,
1012371,2023-01-21T09:00:00-05:00,Brentford,50.5,Single Stat,Passes Attempted,2023-01-22T00:15:18-05:00,82,48326,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90058868.png,SOCCER,82.0,Liam Cooper,M,Leeds United,
1012490,2021-03-08T15:00:00-05:00,Manchester City,1.0,Single Stat,Shots,2023-01-22T01:02:09-05:00,82,48593,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027948.png,SOCCER,82.0,Rúben Neves,M,Wolverhampton,
1012372,2023-01-21T09:00:00-05:00,Brentford,62.5,Single Stat,Passes Attempted,2023-01-22T00:06:33-05:00,82,47269,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90032302.png,SOCCER,82.0,Tyler Adams,M,Leeds United,
1012491,2021-03-08T15:00:00-05:00,Manchester City,0.5,Single Stat,Shots,2023-01-22T01:00:36-05:00,82,74076,https://i.imgur.com/vUjWQGb.png,SOCCER,82.0,Matheus Nunes,M,Wolverhampton,
1012492,2021-03-08T15:00:00-05:00,Manchester City,0.5,Single Stat,Shots,2023-01-22T01:00:36-05:00,82,47259,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90036992.png,SOCCER,82.0,Hee-Chan Hwang,F,Wolverhampton,
1012373,2023-01-21T09:00:00-05:00,Brentford,3.0,Single Stat,Goalie Saves,2023-01-22T00:01:03-05:00,82,48328,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077727.png,SOCCER,82.0,Illan Meslier,GK,Leeds United,
1012493,2021-03-08T15:00:00-05:00,Manchester City,1.0,Single Stat,Shots,2023-01-22T01:04:59-05:00,82,48580,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029362.png,SOCCER,82.0,Daniel Podence,F,Wolverhampton,
1012374,2023-01-21T09:00:00-05:00,Brentford,27.5,Single Stat,Passes Attempted,2023-01-22T00:07:34-05:00,82,48328,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077727.png,SOCCER,82.0,Illan Meslier,GK,Leeds United,
1012494,2021-03-09T15:00:00-05:00,Wolverhampton,2.5,Single Stat,Shots,2023-01-22T00:58:44-05:00,82,48369,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026422.png,SOCCER,82.0,Riyad Mahrez,F,Manchester City,
1012495,2021-03-10T15:00:00-05:00,Wolverhampton,2.0,Single Stat,Shots,2023-01-22T01:06:07-05:00,82,48380,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046230.png,SOCCER,82.0,Phil Foden,M,Manchester City,
1012496,2021-03-11T15:00:00-05:00,Wolverhampton,2.0,Single Stat,Shots,2023-01-22T01:04:25-05:00,82,48382,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026975.png,SOCCER,82.0,İlkay Gündoğan,M,Manchester City,
1012376,2023-01-21T09:00:00-05:00,Leeds United,3.0,Single Stat,Goalie Saves,2023-01-22T00:01:49-05:00,82,48156,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077062.png,SOCCER,82.0,David Raya,GK,Brentford,
1012377,2023-01-21T09:00:00-05:00,Leeds United,38.5,Single Stat,Passes Attempted,2023-01-22T00:03:58-05:00,82,48156,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077062.png,SOCCER,82.0,David Raya,GK,Brentford,
1012497,2021-03-08T15:00:00-05:00,Manchester City,2.0,Single Stat,Tackles,2023-01-22T01:32:49-05:00,82,48583,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027473.png,SOCCER,82.0,João Moutinho,M,Wolverhampton,
1012498,2021-03-08T15:00:00-05:00,Wolverhampton,2.0,Single Stat,Tackles,2023-01-22T00:58:11-05:00,82,48383,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90029981.png,SOCCER,82.0,Rodri,M,Manchester City,
1012378,2023-01-21T09:00:00-05:00,Leeds United,0.5,Single Stat,Shots,2023-01-22T00:04:10-05:00,82,48227,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90040415.png,SOCCER,82.0,Ben Mee,CB,Brentford,
1012499,2021-03-08T15:00:00-05:00,Wolverhampton,1.5,Single Stat,Tackles,2023-01-22T01:26:02-05:00,82,48382,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026975.png,SOCCER,82.0,İlkay Gündoğan,M,Manchester City,
1012379,2023-01-21T09:00:00-05:00,Leeds United,2.0,Single Stat,Shots,2023-01-22T00:00:25-05:00,82,48159,https://i.imgur.com/lhZtcsv.png,SOCCER,82.0,Bryan Mbeumo,F,Brentford,
1012380,2023-01-21T09:00:00-05:00,Leeds United,3.0,Single Stat,Shots,2023-01-22T00:01:03-05:00,82,48157,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051274.png,SOCCER,82.0,Ivan Toney,F,Brentford,
1012209,2021-03-08T15:00:00-05:00,FC Augsburg,0.5,Single Stat,Goals,2023-01-22T02:05:59-05:00,82,47047,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90089211.png,SOCCER,82.0,Youssoufa Moukoko,F,Borussia Dortmund,
1012528,2021-03-10T19:00:00-05:00,Borussia Dortmund,0.5,Single Stat,Shots,2023-01-22T02:13:48-05:00,82,47240,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046465.png,SOCCER,82.0,Arne Maier,M,FC Augsberg,
1012525,2021-03-06T19:00:00-05:00,FC Augsburg,2.0,Single Stat,Goalie Saves,2023-01-22T02:51:53-05:00,82,47078,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90048152.png,SOCCER,82.0,Gregor Kobel,GK,Borussia Dortmund,
1012500,2021-03-08T15:00:00-05:00,Wolverhampton,1.0,Single Stat,Tackles,2023-01-22T01:18:38-05:00,82,48379,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026514.png,SOCCER,82.0,Kevin De Bruyne,M,Manchester City,
1012569,2021-03-05T19:00:00-05:00,Borussia Dortmund,0.5,Single Stat,Shots Assisted,2023-01-22T02:06:50-05:00,82,47240,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046465.png,SOCCER,82.0,Arne Maier,M,FC Augsberg,
1012559,2021-03-05T19:00:00-05:00,FC Augsburg,80.5,Single Stat,Passes Attempted,2023-01-22T02:05:59-05:00,82,47302,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90072900.png,SOCCER,82.0,Nico Schlotterbeck,M,Borussia Dortmund,
1012530,2021-03-05T19:00:00-05:00,Borussia Dortmund,1.5,Single Stat,Shots,2023-01-22T02:06:50-05:00,82,47287,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051717.png,SOCCER,82.0,Ermedin Demirović,F,FC Augsburg,
1012531,2021-03-05T19:00:00-05:00,FC Augsburg,3.0,Single Stat,Shots,2023-01-22T02:05:59-05:00,82,47047,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90089211.png,SOCCER,82.0,Youssoufa Moukoko,F,Borussia Dortmund,
1012533,2021-03-05T19:00:00-05:00,FC Augsburg,2.0,Single Stat,Shots,2023-01-22T02:05:59-05:00,82,47053,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90077058.png,SOCCER,82.0,Jude Bellingham,M,Borussia Dortmund,
1012534,2021-03-05T19:00:00-05:00,FC Augsburg,1.5,Single Stat,Shots,2023-01-22T02:05:59-05:00,82,47054,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026904.png,SOCCER,82.0,Julian Brandt,M,Borussia Dortmund,
1012536,2021-03-05T19:00:00-05:00,FC Augsburg,1.0,Single Stat,Shots,2023-01-22T02:05:59-05:00,82,47065,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90038372.png,SOCCER,82.0,Raphaël Guerreiro,M,Borussia Dortmund,
1012537,2021-03-05T19:00:00-05:00,FC Augsburg,1.5,Single Stat,Shots,2023-01-22T02:05:59-05:00,82,47055,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90084423.png,SOCCER,82.0,Giovanni Reyna,M,Borussia Dortmund,
1012538,2021-03-05T19:00:00-05:00,FC Augsburg,1.5,Single Stat,Shots On Target,2023-01-22T02:05:59-05:00,82,47047,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90089211.png,SOCCER,82.0,Youssoufa Moukoko,F,Borussia Dortmund,
1012539,2021-03-05T19:00:00-05:00,FC Augsburg,1.0,Single Stat,Shots On Target,2023-01-22T02:05:59-05:00,82,47048,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90052068.png,SOCCER,82.0,Donyell Malen,F,Borussia Dortmund,
1012541,2021-03-05T19:00:00-05:00,Borussia Dortmund,0.5,Single Stat,Shots On Target,2023-01-22T02:06:50-05:00,82,47287,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90051717.png,SOCCER,82.0,Ermedin Demirović,F,FC Augsburg,
1012545,2021-03-05T19:00:00-05:00,FC Augsburg,2.0,Single Stat,Tackles,2023-01-22T02:05:59-05:00,82,47063,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026963.png,SOCCER,82.0,Mats Hummels,M,Borussia Dortmund,
1012546,2021-03-05T19:00:00-05:00,FC Augsburg,1.5,Single Stat,Tackles,2023-01-22T02:05:59-05:00,82,47065,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90038372.png,SOCCER,82.0,Raphaël Guerreiro,M,Borussia Dortmund,
1012548,2021-03-05T19:00:00-05:00,Borussia Dortmund,1.5,Single Stat,Tackles,2023-01-22T02:06:50-05:00,82,47163,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/0.png,SOCCER,82.0,Mads Pedersen,M,FC Augsburg,
1012550,2021-03-05T19:00:00-05:00,Borussia Dortmund,2.0,Single Stat,Tackles,2023-01-22T02:06:50-05:00,82,47387,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90055831.png,SOCCER,82.0,Elvis Rexhbeçaj,M,FC Augsburg,
1012549,2021-03-05T19:00:00-05:00,Borussia Dortmund,2.0,Single Stat,Tackles,2023-01-22T04:05:30-05:00,82,47162,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027050.png,SOCCER,82.0,Jeffrey Gouweleeuw,M,FC Augsburg,
1012555,2021-03-05T19:00:00-05:00,Borussia Dortmund,5.0,Single Stat,Clearances,2023-01-22T02:06:50-05:00,82,47159,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90050878.png,SOCCER,82.0,Felix Uduokhai,M,FC Augsburg,
1012552,2021-03-05T19:00:00-05:00,FC Augsburg,2.5,Single Stat,Clearances,2023-01-22T02:16:01-05:00,82,47063,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90026963.png,SOCCER,82.0,Mats Hummels,M,Borussia Dortmund,
